Monthly_Hours,Performance_Score,Hours_Experience_Interaction,Cert_Intensity,Department_London,Department_Paris,Department_Tokyo
160.88476332384397,12.202900205859319,214.51276382617937,1.1605386817911687,1,0,0
166.70308751204047,23.636529489008673,146.5265487198496,2.1726490104737444,1,0,0
154.86176198713352,54.5366555639181,741.468125142586,0.8727515244383599,1,0,0
162.55695656494856,-2.5477200791547894,82.34949067336676,0.29034251786668286,1,0,0
145.55901152073082,22.456387534752217,678.7010645152856,0.8294682167137626,1,0,0
156.9008308045593,55.238500450050545,1029.0283799396398,0.7043901389515536,1,0,0
160.72937983681723,41.41388992383733,349.0684324868548,0.6596835684250252,1,0,0
162.3545944145265,35.142294019593336,772.9949629362216,0.7904171692926041,1,0,0
151.20203095654097,43.57051208845452,1464.6249788796765,0.8145386324924585,1,0,0
163.3632460643619,46.728877500859994,525.1576570571956,0.8473383218656131,1,0,0
170.71914685954926,21.536090132320567,429.35274629169453,0.6602422435493732,1,0,0
159.73072821579657,32.29674051096837,734.2539126824523,0.9512419067712117,0,1,0
123.73783463356236,30.7628603767235,243.36263740582623,0.8089229213975616,0,1,0
154.95617891978392,94.44243416585326,2653.195335168209,0.5806448991109131,1,0,0
166.38234899860345,33.56604983675763,854.8429665867625,0.8024712108843552,0,1,0
177.95870385467842,22.968391069077985,489.4050361733528,0.8474019696422559,1,0,0
139.424894541543,61.898631436856036,819.1730203653646,0.90481653227499,1,0,0
149.3583849635868,49.41922909268668,774.5472030046849,0.6540634397163915,1,0,0
155.67176956186444,42.27278726527662,652.5896606934213,0.7535298660482255,0,1,0
156.1400359886906,9.029835881431918,501.8277807404575,0.778525680162832,0,1,0
123.73783463356236,39.809324963039685,381.73124827277775,0.612029699508964,1,0,0
147.14841859259812,25.59737177448683,763.0866929583223,0.10391192959594756,1,0,0
151.666798307697,64.29545867051023,1877.9416406437697,0.8011522461096108,0,0,1
163.06583547404466,56.80322853741628,1236.3502817173878,0.8958472760724936,1,0,0
141.96775710885868,56.23639302365746,895.0979733005034,0.8572257781581305,1,0,0
154.06478932365604,43.70393843331905,696.4899466893772,0.852552600767612,0,0,1
173.4392181240583,20.360364009786082,370.67006973765893,1.0021780306283623,0,0,1
155.00709393426234,28.66082180399223,403.8699285689672,0.793194869449301,0,1,0
158.5991971165008,29.497653382587302,200.91867634589943,0.9306480640317673,0,1,0
152.06001831327444,30.25365426442344,439.5487060858788,0.8043203137524588,1,0,0
137.2829453622885,35.63135873308429,256.9995852807086,0.8741785667052485,1,0,0
164.82389817008857,94.40940344679257,2438.4112785781226,0.6714095208768899,0,1,0
186.32399607470862,72.41585129913574,1723.6544089131116,0.710503668058224,1,0,0
166.35476174451054,50.76996831961984,882.6237816092988,0.8218555649601694,0,1,0
163.37896175871325,17.426481745549186,384.11742121607625,1.1055499714102273,0,0,1
140.96004255179952,32.26474347422721,605.9106521449183,0.9404177899674143,1,0,0
185.5377198719441,76.55849685002076,1765.06726702172,0.9054510904735877,0,1,0
163.03493194634203,27.455426586621698,845.4714515149899,0.2180662788698208,0,1,0
184.47785348633664,54.12896651721845,1385.9196043847592,0.8517940971520286,0,0,1
123.73783463356236,16.480445447040157,356.3280644975643,0.7178304156528151,1,0,0
148.67298239033406,19.461580518624494,770.9928217345972,0.5073130619424012,1,0,0
195.27306100065144,114.86853059110689,1013.5233544053673,0.8921310881689973,1,0,0
158.56988142749304,21.771640107734697,384.1896656280622,1.054904766814414,1,0,0
163.51036681529723,43.66470215719024,675.3763259112005,0.813426577592234,1,0,0
156.36885327657623,10.417581010760522,350.94726737813994,0.7177271188028032,0,0,1
178.0079748771081,49.141938072600325,548.6785594285304,0.8233729265913148,0,1,0
162.1053980477207,65.51583773995961,1383.2990844330839,0.8749733694093331,1,0,0
130.49395444619273,41.01456447125447,703.9709893817724,0.7031434382369127,0,1,0
143.24220307439498,73.71082706001653,1219.1635369616242,0.7068039322540145,1,0,0
123.73783463356236,18.722676712694774,352.36816661185776,0.7277797981403122,0,0,1
164.64998474748333,49.4724217458785,853.8468408855555,1.09886454517537,0,0,1
164.73627781446712,21.562888576736622,160.51929967526823,0.5344102936708991,0,0,1
130.73347203942063,63.23260789714272,1033.2482726529904,0.811063870368193,1,0,0
162.1538190475774,17.91003595722596,150.93831499422828,1.472053273056336,1,0,0
132.7303116191927,7.883298205560802,381.79915273122185,0.8763303546776279,0,1,0
171.39568443226253,31.250333067463547,888.8288931113419,0.8623418988162052,0,0,1
158.58311928336997,74.55584165427065,1585.4635731042245,0.8723916316060241,1,0,0
147.0417555911535,51.63550234549198,1080.082617074731,0.9083655757847561,0,0,1
179.19197397486627,72.69430742466596,2315.0034551248973,0.768100793145121,1,0,0
175.62586996088277,41.27780268668468,1332.0418778872872,0.8825641127043631,0,1,0
156.07330301314806,52.29204046484156,663.9538677513266,0.7073927110709375,0,1,0
158.0572412970484,53.19835787050752,1039.9520325538772,0.7209682436651235,1,0,0
168.69785927942698,28.601441325942922,507.208724821496,0.954275977850919,1,0,0
149.39661148018976,35.97151565294336,798.2133177149757,0.8689613053003378,0,0,1
172.83333488531068,46.106506575887536,764.0919118042845,0.7314358104989911,0,1,0
184.7422134148588,57.041489997802174,1186.9348659089324,0.7703300933799506,0,0,1
176.0591583996878,26.48225365340219,628.2559075555451,0.9802237088155316,1,0,0
149.05596295288885,36.92477781589532,996.9729243619497,0.749875111189564,1,0,0
165.42125975909653,23.32480214603777,585.6476062386788,1.0522713126018066,0,0,1
140.6028768436203,55.32606547054579,1292.0848604325831,0.7923753341973742,0,1,0
168.58585466763515,29.163856612666976,647.4750710689277,0.9094311701065128,1,0,0
166.75905119293807,35.51516866209717,88.66056332867329,0.4553164438285553,0,0,1
131.95275490701755,18.276296341740746,267.0414217587279,0.9519857061609823,1,0,0
158.4809023888111,7.8617047720817705,803.7634484197863,0.7809591031083115,1,0,0
155.7529165488435,77.184116177294,807.7081571425674,1.8918504529193154,1,0,0
155.4871037928876,58.45546214544535,1391.4997359082072,0.8428679059964592,1,0,0
141.85784596871792,-2.0604114038386534,56.03513237755845,0.0,0,1,0
165.83468094028277,21.88959668701117,195.92822725163109,1.0727229730620702,0,1,0
163.77210413410768,57.34855800808208,1779.6604438735478,0.8188505073691117,0,0,1
157.0859630203222,66.65956738182017,1236.7336213279175,0.825003057754036,0,0,1
148.66312749762454,115.82217825105324,2967.0258941567295,0.4985529897871536,1,0,0
155.9746889260618,55.901160914222004,808.8582310036365,0.3081578610283914,1,0,0
184.83110669632444,28.0909845019871,439.52392200282566,0.7771526896430777,1,0,0
152.74657774230195,10.368860025438615,806.8575425642636,1.058331355165535,1,0,0
150.8174962426777,46.50265029420458,508.0766558304612,0.9385898791975109,0,1,0
167.36811498117996,72.71100082722172,1705.64704532294,0.8408045605306499,0,0,1
195.27306100065144,38.39910385195469,639.2095378017505,0.7858378705539597,0,0,1
157.9090419900515,25.894666605559852,635.7291167656892,0.8321210639909331,1,0,0
171.09479727587006,27.113719723899447,356.9968415851621,0.9362363382865927,1,0,0
179.77453487279004,26.656071442206038,397.5470830637224,1.0542779408870653,1,0,0
161.0902078649401,32.65657767278242,1091.907611760438,0.8896454289987218,0,1,0
153.8276028315673,124.87030410928216,2516.6387598127835,0.607528812889942,0,0,1
158.66148768667827,28.177168331379704,125.42911510023589,1.0007366877026163,1,0,0
134.03198044832612,57.3649790111897,826.2515296571088,0.8901352395953229,0,1,0
182.42407341179853,33.60943826938885,325.63094123807866,0.9618857463331962,1,0,0
170.93966834739257,36.46878021056412,929.1877146209708,0.8026677166618157,0,1,0
166.64503195671062,71.01493765339623,1394.9058021827939,0.806106493337487,1,0,0
155.14052928985797,38.55370933053104,391.0852154222841,0.8369996686618556,1,0,0
195.27306100065144,43.36185403890359,1378.0988510284114,0.9463367366840478,0,1,0
167.10207848552844,94.89371470707985,2348.899113660514,0.7063807069331756,0,0,1
155.9853836365181,29.5424032908533,510.0586415299338,0.6070374603799809,1,0,0
160.5898321491332,29.670861336532415,331.3264742504951,0.8487890172021461,1,0,0
128.09158869472756,41.44806558645966,580.0602500348906,0.8371326777253203,0,0,1
158.51358549638095,55.631044643097425,827.2731797641429,0.8503141286825421,0,0,1
150.95769016324058,61.37475778665542,1592.269973110969,0.853472701838748,0,0,1
166.48394425951233,42.36134129750913,734.6378760613662,0.8064334762826998,1,0,0
167.05066281052302,54.47347416069345,588.3907096454957,1.0321893913407671,0,0,1
149.3856115776696,23.25439750099176,301.05118530389666,0.4313984839186263,1,0,0
167.87661422493414,21.59367534228319,157.6820839380712,0.3696178584219279,0,1,0
159.67435358541817,43.39261303400296,236.83878423194403,0.763705095425232,1,0,0
